Invoice Date,100,203,204,205,206,207
2019-04-15,468.0,41.0,28.0,60.0,195.0,202.0
2019-04-16,460.0,41.0,111.0,71.0,262.0,197.0
2019-04-17,393.0,27.0,175.0,66.0,244.0,204.0
2019-04-18,815.0,75.0,130.0,65.0,245.0,167.0
2019-04-19,731.0,,3.0,873.0,195.0,
2019-04-22,65.0,31.0,2.0,6.0,190.0,
2019-04-23,672.0,75.0,67.0,167.0,408.0,239.0
2019-04-24,695.0,59.0,107.0,65.0,103.0,203.0
2019-04-25,1087.0,44.0,95.0,45.0,,211.0
2019-04-26,231.0,25.0,47.0,65.0,,203.0
2019-04-29,193.0,59.0,59.0,63.0,39.0,214.0
2019-04-30,260.0,18.0,67.0,88.0,56.0,158.0
2019-05-01,1.0,36.0,118.0,150.0,,
2019-05-02,392.0,55.0,53.0,62.0,42.0,219.0
2019-05-03,483.0,101.0,102.0,85.0,47.0,228.0
2019-05-06,522.0,29.0,3.0,67.0,123.0,244.0
2019-05-07,416.0,39.0,32.0,76.0,74.0,244.0
2019-05-08,293.0,38.0,33.0,1.0,75.0,195.0
2019-05-09,463.0,44.0,78.0,108.0,73.0,196.0
2019-05-10,336.0,25.0,202.0,147.0,113.0,198.0
2019-05-13,386.0,81.0,127.0,780.0,97.0,220.0
2019-05-14,958.0,102.0,1376.0,81.0,204.0,231.0
2019-05-15,461.0,45.0,536.0,83.0,131.0,234.0
2019-05-16,382.0,62.0,69.0,94.0,58.0,212.0
2019-05-17,650.0,48.0,63.0,86.0,289.0,216.0
2019-05-20,545.0,46.0,50.0,71.0,236.0,180.0
2019-05-21,707.0,36.0,133.0,373.0,220.0,234.0
2019-05-22,430.0,52.0,105.0,111.0,83.0,216.0
2019-05-23,549.0,98.0,233.0,81.0,148.0,255.0
2019-05-24,1563.0,122.0,81.0,292.0,416.0,158.0
2019-05-27,332.0,17.0,,415.0,238.0,257.0
2019-05-28,137.0,37.0,46.0,62.0,84.0,198.0
2019-05-29,192.0,180.0,38.0,70.0,45.0,200.0
2019-05-30,,2.0,35.0,,69.0,
2019-05-31,62.0,18.0,159.0,35.0,72.0,224.0
2019-06-01,20.0,59.0,9.0,69.0,16.0,
2019-06-03,449.0,39.0,32.0,192.0,73.0,202.0
2019-06-04,748.0,26.0,76.0,85.0,106.0,143.0
2019-06-05,383.0,78.0,66.0,90.0,74.0,230.0
2019-06-06,318.0,28.0,86.0,63.0,194.0,239.0
2019-06-07,997.0,16.0,159.0,65.0,52.0,217.0
2019-06-10,69.0,57.0,45.0,,105.0,
2019-06-11,261.0,77.0,85.0,60.0,204.0,287.0
2019-06-12,468.0,67.0,74.0,160.0,119.0,230.0
2019-06-13,341.0,30.0,41.0,869.0,137.0,251.0
2019-06-14,580.0,48.0,104.0,131.0,162.0,203.0
2019-06-17,485.0,63.0,57.0,107.0,163.0,259.0
2019-06-18,534.0,74.0,82.0,77.0,78.0,188.0
2019-06-19,709.0,58.0,191.0,265.0,91.0,253.0
2019-06-20,22.0,93.0,45.0,86.0,174.0,
2019-06-21,269.0,39.0,210.0,90.0,69.0,170.0
2019-06-24,743.0,38.0,91.0,102.0,432.0,180.0
2019-06-25,1286.0,54.0,77.0,346.0,273.0,239.0
2019-06-26,393.0,24.0,170.0,87.0,171.0,206.0
2019-06-27,183.0,52.0,55.0,48.0,67.0,274.0
2019-06-28,166.0,19.0,27.0,90.0,40.0,179.0
2019-07-01,308.0,145.0,57.0,158.0,85.0,230.0
2019-07-02,269.0,21.0,37.0,51.0,41.0,294.0
2019-07-03,352.0,26.0,33.0,70.0,48.0,204.0
2019-07-04,265.0,40.0,197.0,67.0,67.0,255.0
2019-07-05,519.0,49.0,65.0,180.0,75.0,243.0
2019-07-08,236.0,34.0,58.0,68.0,116.0,193.0
2019-07-09,288.0,24.0,37.0,53.0,47.0,207.0
